t,out2
107.43,36.973
107.43,36.973
107.44,36.973
107.45,36.973
107.45,36.973
107.45,36.973
107.46,36.972
107.47,36.971
107.47,36.97
107.48,36.968
107.49,36.966
107.5,36.964
107.5,36.963
107.51,36.961
107.51,36.96
107.52,36.958
107.52,36.956
107.53,36.954
107.53,36.952
107.54,36.949
107.54,36.945
107.55,36.941
107.56,36.936
107.57,36.93
107.58,36.922
107.6,36.912
107.6,36.909
107.6,36.906
107.61,36.904
107.61,36.902
107.62,36.9
107.62,36.899
107.63,36.899
107.63,36.899
107.63,36.899
107.64,36.901
107.64,36.901
107.64,36.903
107.65,36.906
107.66,36.913
107.67,36.923
107.68,36.933
107.7,36.945
107.71,36.948
107.71,36.952
107.72,36.956
107.73,36.96
107.73,36.964
107.74,36.968
107.76,36.972
107.77,36.976
107.79,36.979
107.8,36.98
107.81,36.98
107.81,36.982
107.81,36.983
107.81,36.983
107.82,36.986
107.82,36.986
107.83,36.99
107.83,36.995
107.84,37.004
107.85,37.014
107.87,37.024
107.88,37.035
107.9,37.045
107.9,37.047
107.91,37.048
107.91,37.05
107.91,37.052
107.92,37.053
107.92,37.055
107.93,37.057
107.94,37.059
107.94,37.061
107.95,37.062
107.96,37.064
107.97,37.065
107.98,37.065
107.99,37.065
108,37.065
108,37.065
108.01,37.065
108.01,37.066
108.02,37.067
108.02,37.069
108.03,37.071
108.03,37.071
108.03,37.072
108.03,37.072
108.03,37.073
108.04,37.074
108.04,37.076
108.05,37.077
108.06,37.079
108.08,37.08
108.09,37.08
108.1,37.079
108.1,37.079
108.11,37.078
108.11,37.077
108.12,37.076
108.12,37.075
108.13,37.074
108.13,37.074
108.13,37.073
108.13,37.073
108.14,37.071
108.14,37.07
108.15,37.067
108.16,37.063
108.18,37.057
108.19,37.049
108.2,37.044
108.2,37.042
108.21,37.041
108.21,37.039
108.22,37.039
108.22,37.039
108.23,37.04
108.23,37.04
108.23,37.04
108.24,37.042
108.24,37.042
108.24,37.042
108.25,37.043
108.25,37.044
108.26,37.045
108.27,37.045
108.29,37.045
108.3,37.043
108.3,37.043
108.31,37.043
108.31,37.044
108.32,37.045
108.32,37.048
108.33,37.052
108.34,37.056
108.34,37.058
108.34,37.058
108.35,37.063
108.35,37.067
108.36,37.072
108.37,37.076
108.38,37.08
108.39,37.085
108.4,37.086
108.4,37.087
108.41,37.089
108.41,37.091
108.41,37.093
108.42,37.097
108.42,37.101
108.43,37.106
108.44,37.113
108.44,37.121
108.45,37.129
108.46,37.138
108.47,37.148
108.48,37.158
108.49,37.169
108.5,37.174
108.5,37.177
108.51,37.181
108.51,37.186
108.52,37.193
108.53,37.201
108.53,37.202
108.53,37.202
108.53,37.208
108.53,37.208
108.54,37.215
108.54,37.223
108.55,37.239
108.56,37.258
108.57,37.28
108.59,37.305
108.6,37.33
108.61,37.339
108.61,37.347
108.61,37.351
108.61,37.351
108.62,37.358
108.62,37.358
108.62,37.365
108.63,37.372
108.64,37.385
108.65,37.398
108.66,37.413
108.68,37.43
108.69,37.448
108.7,37.453
108.7,37.456
108.71,37.459
108.71,37.464
108.72,37.469
108.72,37.475
108.73,37.483
108.73,37.491
108.74,37.501
108.74,37.511
108.75,37.522
108.76,37.534
108.77,37.548
108.78,37.562
108.8,37.578
108.8,37.583
108.81,37.589
108.82,37.596
108.82,37.6
108.82,37.6
108.82,37.603
108.82,37.603
108.82,37.607
108.83,37.61
108.83,37.617
108.84,37.628
108.85,37.638
108.86,37.65
108.87,37.663
108.89,37.677
108.9,37.685
108.9,37.687
108.91,37.69
108.91,37.693
108.92,37.696
108.92,37.699
108.93,37.702
108.93,37.705
108.93,37.705
108.94,37.707
108.94,37.707
108.94,37.709
108.95,37.711
108.95,37.715
108.96,37.718
108.98,37.721
108.99,37.724
109,37.725
109.01,37.726
109.01,37.728
109.02,37.731
109.03,37.736
109.04,37.741
109.05,37.746
109.06,37.75
109.07,37.755
109.09,37.759
109.1,37.76
109.1,37.761
109.11,37.762
109.12,37.765
109.12,37.765
109.12,37.767
109.12,37.767
109.12,37.771
109.13,37.774
109.14,37.783
109.15,37.793
109.16,37.803
109.17,37.815
109.19,37.827
109.2,37.831
109.21,37.835
109.21,37.835
109.21,37.835
109.21,37.837
109.21,37.837
109.22,37.84
109.22,37.842
109.23,37.845
109.24,37.849
109.25,37.852
109.27,37.855
109.29,37.856
109.3,37.856
109.3,37.856
109.31,37.857
109.31,37.858
109.32,37.859
109.32,37.861
109.33,37.863
109.33,37.865
109.34,37.867
109.34,37.869
109.35,37.871
109.36,37.873
109.37,37.874
109.38,37.875
109.4,37.875
109.4,37.875
109.4,37.875
109.41,37.876
109.41,37.876
109.42,37.877
109.42,37.878
109.42,37.878
109.42,37.878
109.42,37.878
109.43,37.878
109.43,37.878
109.44,37.879
109.44,37.879
109.45,37.879
109.46,37.878
109.48,37.876
109.49,37.872
109.5,37.87
109.5,37.869
109.51,37.868
109.51,37.867
109.51,37.865
109.52,37.863
109.52,37.861
109.53,37.859
109.54,37.856
109.54,37.855
109.54,37.855
109.55,37.852
109.55,37.852
109.55,37.848
109.56,37.845
109.57,37.839
109.58,37.831
109.59,37.821
109.6,37.817
109.6,37.814
109.61,37.812
109.61,37.81
109.62,37.808
109.62,37.807
109.63,37.807
109.64,37.806
109.65,37.804
109.66,37.802
109.67,37.799
109.68,37.794
109.7,37.787
109.7,37.786
109.7,37.785
109.71,37.783
109.72,37.783
109.72,37.783
109.73,37.785
109.74,37.788
109.75,37.794
109.76,37.801
109.77,37.808
109.78,37.815
109.8,37.821
109.8,37.822
109.81,37.823
109.81,37.824
109.82,37.826
109.82,37.827
109.82,37.827
109.83,37.827
109.83,37.827
109.83,37.828
109.84,37.828
109.85,37.829
109.86,37.829
109.87,37.829
109.88,37.827
109.9,37.823
109.9,37.822
109.91,37.821
109.92,37.819
109.92,37.817
109.93,37.814
109.94,37.81
109.95,37.806
109.96,37.8
109.97,37.793
109.99,37.782
110,37.775
110,37.773
110.01,37.771
110.01,37.769
110.02,37.768
110.02,37.767
110.03,37.767
110.03,37.767
110.04,37.767
110.05,37.767
110.06,37.766
110.07,37.765
110.08,37.762
110.1,37.758
110.1,37.757
110.1,37.756
110.11,37.754
110.11,37.753
110.12,37.751
110.12,37.749
110.13,37.747
110.13,37.744
110.14,37.741
110.14,37.741
110.14,37.741
110.14,37.738
110.14,37.738
110.15,37.735
110.15,37.732
110.16,37.726
110.18,37.719
110.19,37.71
110.2,37.701
110.2,37.699
110.21,37.696
110.21,37.692
110.22,37.689
110.22,37.685
110.23,37.68
110.23,37.675
110.24,37.669
110.25,37.662
110.25,37.653
110.26,37.644
110.28,37.632
110.29,37.617
110.3,37.606
110.3,37.601
110.31,37.598
110.31,37.594
110.32,37.59
110.32,37.587
110.33,37.586
110.33,37.586
110.33,37.585
110.33,37.585
110.33,37.584
110.34,37.584
110.34,37.584
110.35,37.584
110.36,37.583
110.38,37.582
110.39,37.579
110.4,37.577
110.4,37.576
110.41,37.575
110.41,37.574
110.42,37.572
110.42,37.57
110.43,37.568
110.43,37.565
110.44,37.565
110.44,37.565
110.44,37.561
110.44,37.561
110.45,37.558
110.46,37.554
110.47,37.548
110.48,37.54
110.5,37.53
110.5,37.527
110.5,37.524
110.51,37.521
110.52,37.519
110.52,37.518
110.53,37.518
110.54,37.518
110.55,37.518
110.56,37.518
110.57,37.516
110.59,37.512
110.6,37.509
110.6,37.508
110.61,37.507
110.62,37.508
110.62,37.509
110.63,37.512
110.64,37.517
110.65,37.524
110.66,37.531
110.67,37.539
110.69,37.547
110.7,37.551
110.7,37.552
110.71,37.553
110.71,37.554
110.71,37.556
110.72,37.557
110.72,37.558
110.73,37.559
110.74,37.56
110.74,37.561
110.75,37.561
110.76,37.561
110.77,37.561
110.78,37.56
110.8,37.558
110.8,37.557
110.8,37.556
110.81,37.555
110.81,37.554
110.82,37.553
110.82,37.551
110.83,37.549
110.83,37.547
110.83,37.546
110.83,37.546
110.84,37.545
110.84,37.545
110.84,37.543
110.85,37.541
110.85,37.538
110.86,37.533
110.87,37.527
110.89,37.519
110.9,37.511
110.9,37.508
110.91,37.505
110.91,37.502
110.92,37.498
110.92,37.494
110.93,37.489
110.93,37.487
110.93,37.487
110.94,37.481
110.94,37.481
110.95,37.476
110.95,37.47
110.96,37.46
110.97,37.449
110.99,37.434
111,37.423
111,37.419
111.01,37.415
111.01,37.411
111.02,37.408
111.03,37.405
111.03,37.404
111.04,37.403
111.05,37.403
111.06,37.401
111.07,37.399
111.09,37.395
111.1,37.391
111.1,37.39
111.11,37.389
111.11,37.389
111.12,37.389
111.12,37.391
111.13,37.393
111.14,37.397
111.15,37.402
111.16,37.407
111.17,37.412
111.18,37.416
111.2,37.421
111.2,37.422
111.2,37.422
111.21,37.423
111.21,37.424
111.22,37.424
111.22,37.425
111.23,37.425
111.23,37.425
111.23,37.425
111.24,37.425
111.24,37.425
111.24,37.425
111.25,37.424
111.26,37.424
111.27,37.422
111.28,37.42
111.29,37.415
111.3,37.413
111.3,37.412
111.31,37.41
111.31,37.408
111.32,37.406
111.33,37.403
111.33,37.402
111.33,37.402
111.34,37.398
111.34,37.398
111.34,37.398
111.34,37.395
111.35,37.392
111.36,37.385
111.37,37.377
111.39,37.367
111.4,37.356
111.4,37.353
111.41,37.351
111.41,37.349
111.42,37.347
111.42,37.346
111.43,37.345
111.44,37.346
111.44,37.347
111.45,37.347
111.46,37.348
111.47,37.347
111.49,37.345
111.5,37.343
111.5,37.342
111.51,37.342
111.51,37.342
111.52,37.344
111.52,37.346
111.53,37.348
111.53,37.348
111.54,37.352
111.54,37.352
111.54,37.355
111.55,37.358
111.56,37.364
111.57,37.369
111.58,37.373
111.6,37.378
111.61,37.379
111.61,37.38
111.62,37.381
111.63,37.382
111.64,37.382
111.65,37.381
111.67,37.379
111.68,37.376
111.7,37.371
111.7,37.37
111.71,37.369
111.71,37.369
111.72,37.369
111.73,37.371
111.73,37.375
111.74,37.379
111.75,37.383
111.76,37.387
111.77,37.392
111.79,37.395
111.8,37.397
111.8,37.398
111.81,37.398
111.81,37.398
111.82,37.398
111.82,37.399
111.83,37.398
111.83,37.398
111.83,37.398
111.84,37.398
111.84,37.398
111.85,37.397
111.85,37.396
111.86,37.394
111.88,37.391
111.89,37.386
111.9,37.383
111.9,37.382
111.91,37.38
111.91,37.378
111.91,37.377
111.92,37.374
111.92,37.372
111.93,37.369
111.94,37.366
111.94,37.362
111.95,37.357
111.96,37.352
111.97,37.345
111.98,37.337
111.99,37.326
112,37.321
112,37.318
112.01,37.316
112.01,37.314
112.01,37.312
112.02,37.31
112.02,37.309
112.03,37.309
112.04,37.309
112.04,37.31
112.04,37.31
112.04,37.31
112.05,37.311
112.05,37.311
112.05,37.311
112.06,37.311
112.06,37.311
112.07,37.311
112.09,37.31
112.1,37.307
112.1,37.307
112.11,37.306
112.11,37.305
112.12,37.304
112.12,37.302
112.13,37.301
112.13,37.299
112.14,37.296
112.14,37.294
112.15,37.29
112.16,37.286
112.17,37.28
112.18,37.273
112.2,37.263
112.21,37.26
112.21,37.258
112.22,37.256
112.22,37.256
112.22,37.256
112.22,37.256
112.22,37.255
112.23,37.255
112.23,37.256
112.24,37.259
112.25,37.265
112.26,37.272
112.28,37.279
112.3,37.286
112.3,37.287
112.3,37.288
112.31,37.289
112.31,37.29
112.32,37.291
112.32,37.292
112.32,37.292
112.33,37.292
112.33,37.292
112.33,37.293
112.33,37.293
112.34,37.294
112.35,37.294
112.36,37.293
112.38,37.292
112.39,37.288
112.4,37.287
112.4,37.286
112.41,37.285
112.41,37.286
112.42,37.287
112.43,37.288
112.43,37.289
112.44,37.289
112.45,37.289
112.46,37.289
112.48,37.287
112.49,37.284
112.5,37.283
112.51,37.282
112.51,37.282
112.52,37.282
112.52,37.285
112.53,37.288
112.54,37.291
112.55,37.294
112.57,37.297
112.59,37.298
112.6,37.298
112.61,37.298
112.61,37.298
112.61,37.298
112.61,37.297
112.61,37.297
112.62,37.297
112.62,37.297
112.63,37.296
112.64,37.294
112.65,37.291
112.66,37.287
112.67,37.282
112.69,37.274
112.7,37.269
112.7,37.267
112.71,37.265
112.71,37.262
112.72,37.259
112.72,37.256
112.73,37.252
112.73,37.25
112.73,37.25
112.74,37.247
112.74,37.247
112.74,37.243
112.75,37.239
112.76,37.232
112.77,37.223
112.78,37.212
112.8,37.198
112.8,37.195
112.8,37.192
112.81,37.189
112.81,37.186
112.82,37.183
112.82,37.18
112.83,37.177
112.83,37.173
112.84,37.169
112.84,37.164
112.85,37.158
112.86,37.154
112.86,37.154
112.87,37.147
112.87,37.14
112.88,37.132
112.89,37.122
112.9,37.117
112.9,37.114
112.91,37.112
112.91,37.109
112.91,37.107
112.92,37.105
112.92,37.103
112.93,37.102
112.93,37.101
112.94,37.101
112.94,37.101
112.95,37.101
112.96,37.1
112.97,37.099
112.98,37.097
112.99,37.094
113,37.09
113,37.089
113.01,37.089
113.01,37.088
113.02,37.089
113.02,37.089
113.03,37.091
113.03,37.094
113.04,37.097
113.04,37.097
113.04,37.1
113.04,37.1
113.04,37.103
113.05,37.107
113.06,37.117
113.07,37.13
113.08,37.147
113.09,37.171
113.1,37.183
113.1,37.192
113.11,37.201
113.12,37.211
113.12,37.221
113.12,37.221
113.13,37.229
113.13,37.229
113.13,37.237
113.14,37.244
113.14,37.259
113.16,37.274
113.17,37.29
113.18,37.309
113.2,37.328
113.2,37.332
113.21,37.336
113.21,37.342
113.22,37.349
113.22,37.358
113.23,37.368
113.24,37.38
113.24,37.384
113.24,37.384
113.24,37.399
113.25,37.404
113.25,37.404
113.25,37.416
113.26,37.427
113.27,37.448
113.29,37.47
113.3,37.491
113.3,37.498
113.31,37.505
113.31,37.514
113.32,37.524
113.33,37.537
113.33,37.551
113.34,37.566
113.35,37.583
113.36,37.601
113.38,37.622
113.39,37.645
113.4,37.657
113.41,37.665
113.41,37.674
113.42,37.687
113.43,37.703
113.44,37.724
113.45,37.749
113.46,37.78
113.48,37.819
113.5,37.852
113.5,37.858
113.51,37.865
113.51,37.873
113.52,37.881
113.52,37.89
113.53,37.9
113.54,37.91
113.54,37.921
113.55,37.933
113.56,37.947
113.58,37.961
113.59,37.977
113.6,37.985
113.6,37.989
113.61,37.993
113.61,37.998
113.62,38.003
113.62,38.005
113.62,38.005
113.63,38.009
113.63,38.009
113.63,38.012
113.64,38.016
113.65,38.022
113.66,38.028
113.67,38.034
113.69,38.04
113.7,38.044
113.71,38.046
113.72,38.048
113.73,38.049
113.74,38.05
113.76,38.049
113.79,38.046
113.8,38.042
113.81,38.041
113.81,38.04
113.82,38.041
113.82,38.042
113.83,38.044
113.83,38.047
113.84,38.049
113.85,38.052
113.86,38.054
113.87,38.056
113.89,38.058
113.9,38.058
113.9,38.058
113.91,38.057
113.92,38.057
113.92,38.056
113.92,38.056
113.92,38.056
113.92,38.056
113.93,38.055
113.93,38.054
113.94,38.052
113.95,38.05
113.96,38.046
113.98,38.041
113.99,38.033
114,38.03
114.01,38.027
114.01,38.024
114.01,38.022
114.01,38.022
114.02,38.019
114.02,38.019
114.02,38.016
114.03,38.013
114.04,38.007
114.05,38
114.06,37.99
114.07,37.978
114.09,37.962
114.1,37.956
114.1,37.953
114.11,37.95
114.11,37.946
114.12,37.944
114.12,37.942
114.13,37.94
114.13,37.94
114.14,37.938
114.14,37.938
114.14,37.935
114.15,37.932
114.16,37.927
114.17,37.921
114.19,37.912
114.2,37.904
114.2,37.902
114.21,37.9
114.21,37.898
114.22,37.897
114.22,37.896
114.23,37.894
114.23,37.893
114.24,37.891
114.25,37.889
114.25,37.889
114.25,37.886
114.26,37.883
114.27,37.879
114.28,37.875
114.29,37.869
114.3,37.864
114.3,37.862
114.31,37.86
114.31,37.859
114.31,37.858
114.32,37.857
114.32,37.858
114.33,37.858
114.34,37.86
114.34,37.862
114.35,37.863
114.36,37.865
114.37,37.866
114.38,37.866
114.39,37.866
114.4,37.866
114.4,37.866
114.41,37.866
114.41,37.867
114.42,37.87
114.43,37.873
114.43,37.879
114.44,37.887
114.45,37.899
114.46,37.914
114.48,37.934
114.5,37.961
114.5,37.965
114.5,37.973
114.51,37.98
114.52,37.988
114.52,37.994
114.52,37.994
114.52,37.999
114.52,37.999
114.53,38.003
114.53,38.008
114.54,38.017
114.55,38.028
114.56,38.039
114.57,38.052
114.59,38.066
114.6,38.077
114.6,38.08
114.61,38.083
114.61,38.087
114.62,38.09
114.62,38.094
114.63,38.097
114.64,38.101
114.65,38.105
114.66,38.109
114.67,38.113
114.68,38.116
114.7,38.119
114.71,38.12
114.71,38.122
114.72,38.126
114.73,38.131
114.74,38.137
114.75,38.143
114.76,38.149
114.78,38.155
114.8,38.161
114.8,38.161
114.81,38.162
114.81,38.163
114.82,38.163
114.82,38.163
114.83,38.164
114.83,38.164
114.83,38.164
114.84,38.164
114.84,38.164
114.84,38.163
114.84,38.163
114.85,38.162
114.86,38.161
114.87,38.159
114.89,38.155
114.9,38.151
114.9,38.15
114.91,38.149
114.91,38.147
114.92,38.145
114.92,38.142
114.93,38.14
114.93,38.137
114.94,38.133
114.94,38.133
114.95,38.129
114.95,38.126
114.95,38.126
114.96,38.122
114.96,38.118
114.98,38.11
114.99,38.099
115,38.093
115.01,38.089
115.01,38.086
115.02,38.084
115.03,38.082
115.03,38.083
115.04,38.084
115.06,38.084
115.07,38.084
115.09,38.082
115.1,38.08
115.1,38.079
115.11,38.079
115.11,38.079
115.12,38.081
115.13,38.083
115.13,38.087
115.14,38.094
115.15,38.102
115.16,38.112
115.17,38.123
115.19,38.134
115.2,38.141
115.2,38.144
115.21,38.146
115.22,38.149
115.22,38.153
115.23,38.156
115.24,38.159
115.25,38.162
115.26,38.165
115.27,38.167
115.29,38.169
115.3,38.17
115.3,38.169
115.31,38.169
115.31,38.169
115.31,38.169
115.32,38.168
115.32,38.168
115.33,38.167
115.34,38.166
115.34,38.164
115.35,38.163
115.36,38.16
115.37,38.157
115.38,38.153
115.39,38.147
115.4,38.143
115.4,38.141
115.41,38.139
115.41,38.137
115.41,38.135
115.42,38.133
115.42,38.13
115.43,38.127
115.43,38.124
115.44,38.12
115.44,38.115
115.45,38.111
115.45,38.111
115.46,38.106
115.46,38.101
115.47,38.099
115.47,38.099
115.47,38.093
115.48,38.087
115.5,38.074
115.5,38.07
115.5,38.067
115.51,38.064
115.51,38.06
115.52,38.056
115.52,38.051
115.52,38.046
115.53,38.041
115.54,38.034
115.54,38.027
115.55,38.019
115.56,38.009
115.57,37.998
115.58,37.984
115.6,37.967
115.6,37.96
115.6,37.955
115.61,37.95
115.62,37.944
115.62,37.943
115.62,37.943
115.62,37.941
115.62,37.941
115.62,37.938
115.63,37.937
115.64,37.934
115.65,37.934
115.66,37.936
115.67,37.94
115.69,37.943
115.7,37.945
115.7,37.945
115.71,37.946
115.71,37.946
115.72,37.946
115.73,37.946
115.73,37.946
115.73,37.946
115.73,37.945
115.73,37.945
115.74,37.945
115.74,37.944
115.75,37.943
115.76,37.941
115.77,37.937
115.79,37.932
115.8,37.928
115.8,37.926
115.81,37.925
115.81,37.925
115.82,37.925
115.82,37.925
115.83,37.925
115.83,37.926
115.84,37.926
115.85,37.925
115.86,37.924
115.87,37.923
115.88,37.92
115.9,37.916
115.9,37.915
115.91,37.914
115.91,37.914
115.91,37.914
115.92,37.914
115.92,37.916
115.93,37.917
115.93,37.92
115.94,37.922
115.95,37.925
115.95,37.927
115.96,37.928
115.96,37.928
115.96,37.93
115.97,37.932
115.98,37.933
115.99,37.934
116,37.935
116,37.935
116.01,37.935
116.01,37.935
116.01,37.934
116.02,37.934
116.02,37.934
116.03,37.933
116.03,37.933
116.04,37.932
116.04,37.93
116.05,37.929
116.06,37.927
116.07,37.924
116.08,37.92
116.09,37.915
116.1,37.911
116.1,37.91
116.11,37.908
116.11,37.907
116.12,37.907
116.12,37.907
116.12,37.908
116.13,37.909
116.14,37.912
116.14,37.914
116.14,37.914
116.15,37.918
116.15,37.918
116.15,37.922
116.16,37.928
116.17,37.939
116.18,37.953
116.19,37.971
116.2,37.984
116.21,37.993
116.21,38.002
116.22,38.012
116.23,38.023
116.24,38.036
116.26,38.049
116.27,38.064
116.29,38.08
116.3,38.086
116.3,38.089
116.31,38.092
116.31,38.096
116.32,38.102
116.32,38.109
116.33,38.119
116.34,38.13
116.35,38.144
116.36,38.16
116.37,38.179
116.38,38.199
116.4,38.222
116.4,38.226
116.41,38.23
116.41,38.235
116.42,38.24
116.42,38.246
116.43,38.252
116.43,38.258
116.44,38.264
116.44,38.265
116.44,38.265
116.45,38.272
116.45,38.274
116.45,38.274
116.46,38.279
116.46,38.284
116.47,38.292
116.49,38.301
116.5,38.308
116.5,38.309
116.51,38.311
116.51,38.313
116.52,38.315
116.52,38.317
116.52,38.318
116.53,38.32
116.54,38.322
116.54,38.324
116.55,38.325
116.56,38.327
116.57,38.328
116.58,38.329
116.6,38.328
116.6,38.328
116.6,38.328
116.61,38.328
116.61,38.329
116.62,38.331
116.62,38.333
116.63,38.337
116.63,38.339
116.63,38.339
116.64,38.343
116.64,38.343
116.64,38.348
116.65,38.353
116.66,38.362
116.67,38.373
116.68,38.384
116.69,38.395
116.7,38.4
116.7,38.403
116.71,38.405
116.71,38.407
116.72,38.41
116.72,38.413
116.72,38.415
116.73,38.418
116.74,38.421
116.74,38.424
116.75,38.427
116.76,38.43
116.77,38.433
116.78,38.435
116.8,38.437
116.8,38.437
116.8,38.438
116.81,38.438
116.81,38.439
116.81,38.441
116.82,38.443
116.82,38.447
116.83,38.451
116.84,38.456
116.84,38.462
116.84,38.464
116.84,38.464
116.85,38.47
116.85,38.47
116.86,38.476
116.86,38.481
116.88,38.489
116.89,38.497
116.9,38.504
116.9,38.506
116.91,38.507
116.91,38.509
116.91,38.511
116.92,38.513
116.92,38.515
116.93,38.516
116.94,38.518
116.94,38.52
116.95,38.522
116.96,38.523
116.97,38.525
116.98,38.525
116.99,38.525
117,38.525
117,38.525
117.01,38.525
117.01,38.526
117.02,38.528
117.02,38.53
117.03,38.534
117.03,38.534
117.03,38.534
117.03,38.537
117.03,38.537
117.04,38.54
117.04,38.543
117.05,38.55
117.06,38.561
117.07,38.572
117.08,38.584
117.09,38.597
117.1,38.602
117.1,38.604
117.11,38.607
117.11,38.61
117.12,38.614
117.12,38.617
117.13,38.62
117.13,38.623
117.13,38.623
117.14,38.626
117.14,38.626
117.14,38.629
117.15,38.631
117.16,38.635
117.17,38.639
117.19,38.642
117.2,38.645
117.2,38.645
117.21,38.646
117.21,38.648
117.22,38.65
117.22,38.653
117.23,38.658
117.23,38.663
117.24,38.669
117.25,38.676
117.26,38.683
117.27,38.69
117.28,38.698
117.29,38.706
117.3,38.709
117.31,38.714
117.32,38.72
117.33,38.731
117.34,38.746
117.35,38.766
117.38,38.796
117.4,38.815
117.4,38.818
117.41,38.82
117.41,38.825
117.42,38.829
117.42,38.833
117.42,38.834
117.42,38.834
117.43,38.837
117.43,38.837
117.43,38.839
117.44,38.842
117.44,38.846
117.45,38.852
117.46,38.857
117.48,38.862
117.49,38.867
117.5,38.869
117.5,38.87
117.51,38.871
117.52,38.872
117.52,38.872
117.53,38.873
117.54,38.873
117.55,38.873
117.56,38.872
117.57,38.87
117.59,38.865
117.6,38.863
117.6,38.862
117.61,38.861
117.61,38.861
117.62,38.862
117.62,38.863
117.63,38.864
117.63,38.864
117.63,38.866
117.63,38.866
117.64,38.867
117.64,38.869
117.65,38.871
117.66,38.874
117.67,38.876
117.68,38.877
117.7,38.877
117.7,38.877
117.71,38.877
117.71,38.877
117.72,38.876
117.72,38.875
117.73,38.875
117.73,38.873
117.74,38.872
117.75,38.87
117.76,38.867
117.77,38.864
117.78,38.86
117.79,38.853
117.8,38.848
117.8,38.847
117.81,38.846
117.81,38.844
117.81,38.844
117.82,38.844
117.82,38.844
117.83,38.845
117.84,38.846
117.84,38.848
117.84,38.848
117.84,38.848
117.85,38.849
117.85,38.849
117.86,38.85
117.86,38.85
117.87,38.851
117.89,38.85
117.9,38.849
117.9,38.848
117.91,38.848
117.91,38.847
117.92,38.846
117.92,38.844
117.93,38.843
117.93,38.841
117.94,38.838
117.95,38.835
117.96,38.831
117.97,38.826
117.98,38.819
118,38.81
118,38.807
118.01,38.806
118.01,38.804
118.02,38.803
118.03,38.803
118.03,38.805
118.04,38.808
118.05,38.814
118.06,38.82
118.07,38.826
118.09,38.833
118.1,38.836
118.1,38.837
118.11,38.838
118.12,38.839
118.12,38.839
118.12,38.839
118.12,38.84
118.12,38.84
118.12,38.841
118.13,38.841
118.13,38.842
118.14,38.842
118.15,38.843
118.16,38.842
118.18,38.84
118.2,38.837
118.2,38.836
118.2,38.835
118.21,38.833
118.21,38.832
118.22,38.83
118.23,38.827
118.23,38.827
118.23,38.827
118.23,38.825
118.23,38.825
118.24,38.823
118.24,38.821
118.25,38.817
118.26,38.812
118.27,38.805
118.29,38.796
118.3,38.785
118.3,38.783
118.31,38.78
118.31,38.778
118.32,38.777
118.33,38.775
118.33,38.775
118.33,38.775
118.33,38.773
118.33,38.773
118.34,38.771
118.35,38.769
118.36,38.764
118.37,38.759
118.38,38.752
118.4,38.742
118.4,38.74
118.41,38.738
118.41,38.737
118.42,38.736
118.42,38.736
118.43,38.736
118.44,38.737
118.44,38.738
118.45,38.739
118.46,38.739
118.47,38.739
118.49,38.738
118.5,38.736
118.5,38.735
118.51,38.735
118.51,38.735
118.52,38.736
118.52,38.737
118.52,38.739
118.53,38.742
118.54,38.746
118.54,38.75
118.55,38.754
118.56,38.758
118.57,38.762
118.58,38.766
118.6,38.769
118.6,38.77
118.6,38.771
118.61,38.771
118.61,38.772
118.62,38.773
118.62,38.773
118.63,38.773
118.63,38.773
118.63,38.773
118.63,38.773
118.63,38.773
118.63,38.773
118.64,38.773
118.65,38.773
118.66,38.772
118.67,38.77
118.68,38.768
118.69,38.763
118.7,38.761
118.7,38.76
118.71,38.758
118.71,38.757
118.72,38.755
118.72,38.752
118.73,38.75
118.73,38.748
118.73,38.748
118.73,38.746
118.73,38.746
118.74,38.744
118.74,38.742
118.75,38.738
118.76,38.732
118.77,38.725
118.78,38.716
118.8,38.703
118.8,38.701
118.81,38.698
118.81,38.696
118.82,38.694
118.82,38.693
118.83,38.693
118.83,38.692
118.84,38.692
118.84,38.692
118.85,38.691
118.85,38.691
118.85,38.691
118.85,38.69
118.86,38.689
118.87,38.686
118.88,38.683
118.9,38.677
118.9,38.675
118.91,38.674
118.91,38.674
118.92,38.674
118.92,38.674
118.93,38.676
118.93,38.678
118.94,38.682
118.95,38.685
118.96,38.689
118.97,38.692
118.98,38.695
118.99,38.698
119,38.699
119,38.699
119.01,38.7
119.01,38.702
119.02,38.705
119.02,38.708
119.03,38.713
119.03,38.715
119.03,38.715
119.04,38.72
119.04,38.72
119.04,38.726
119.05,38.732
119.06,38.743
119.07,38.755
119.08,38.767
119.1,38.781
119.1,38.783
119.1,38.787
119.11,38.79
119.11,38.793
119.12,38.797
119.13,38.801
119.13,38.805
119.14,38.809
119.15,38.813
119.16,38.818
119.17,38.822
119.19,38.825
119.2,38.827
119.2,38.828
119.21,38.829
119.21,38.832
119.22,38.835
119.23,38.84
119.23,38.846
119.24,38.854
119.25,38.863
119.26,38.872
119.27,38.882
119.29,38.893
119.3,38.899
119.3,38.901
119.31,38.902
119.31,38.905
119.32,38.907
119.32,38.909
119.33,38.911
119.33,38.914
119.33,38.914
119.34,38.915
119.34,38.915
119.34,38.917
119.35,38.918
119.36,38.92
119.37,38.922
119.38,38.923
119.4,38.923
119.4,38.922
119.41,38.922
119.41,38.922
119.42,38.921
119.42,38.92
119.43,38.919
119.43,38.918
119.44,38.917
119.45,38.915
119.45,38.912
119.46,38.909
119.47,38.905
119.49,38.899
