t,out0
119.5,35
119.54,35
119.58,35
119.6,35
119.63,35
119.67,35
119.7,35
119.74,35
119.77,35
119.8,35
119.83,35
119.87,35
119.9,35
119.94,35
119.97,35
120,35
120.03,35
120.06,35
120.1,35
120.14,35
120.17,35
120.2,35
120.2,35
120.22,35
120.26,35
120.3,35
120.33,35
120.36,35
120.39,35
120.4,35
120.44,35
120.47,35
120.5,35
120.54,35
120.58,35
120.6,35
120.63,35
120.67,35
120.7,35
120.74,35
120.77,35
120.8,35
120.83,35
120.87,35
120.9,35
120.94,35
120.97,35
121,35
121.03,35
121.06,35
121.1,35
121.13,35
121.17,35
121.2,35
121.2,35
121.22,35
121.26,35
121.3,35
121.33,35
121.36,35
121.39,35
121.4,35
121.43,35
121.47,35
121.5,35
121.53,35
121.58,35
121.6,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.62,35
121.63,35
121.63,35
121.63,35
121.63,35
121.64,35
121.66,35
121.69,35
121.7,35
121.75,35
121.8,35
121.83,35
121.85,35
121.89,35
121.9,35
121.94,35
121.97,35
122,35
122.04,35
122.08,35
122.1,35
122.13,35
122.17,35
122.2,35
122.24,35
122.27,35
122.3,35
122.33,35
122.37,35
122.4,35
122.44,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.47,35
122.48,35
122.48,35
122.49,35
122.5,35
122.53,35
122.59,35
122.6,35
122.64,35
122.68,35
122.7,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.72,35
122.73,35
122.74,35
122.77,35
122.8,35
122.87,35
122.9,35
122.93,35
122.97,35
123,35
123.03,35
123.06,35
123.1,35
123.13,35
123.16,35
123.2,35
123.2,35
123.22,35
123.26,35
123.3,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.32,35
123.33,35
123.33,35
123.33,35
123.34,35
123.36,35
123.4,35
123.46,35
123.49,35
123.5,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.52,35
123.53,35
123.54,35
123.57,35
123.6,35
123.66,35
123.7,35
123.73,35
123.76,35
123.79,35
123.8,35
123.85,35
123.88,35
123.9,35
123.94,35
123.98,35
124,35
124.03,35
124.07,35
124.1,35
124.14,35
124.17,35
124.2,35
124.23,35
124.26,35
124.3,35
124.34,35
124.37,35
124.4,35
124.43,35
124.46,35
124.5,35
124.53,35
124.57,35
124.6,35
124.6,35
124.62,35
124.67,35
124.7,35
124.74,35
124.77,35
124.8,35
124.83,35
124.87,35
124.9,35
124.93,35
124.97,35
125,35
125.03,35
125.07,35
125.1,35
125.13,35
125.17,35
125.2,35
125.23,35
125.27,35
125.3,35
125.33,35
125.37,35
125.4,35
125.43,35
125.47,35
125.5,35
125.5,35
125.52,35
125.56,35
125.6,35
125.63,35
125.66,35
125.69,35
125.7,35
125.74,35
125.78,35
125.8,35
125.83,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.87,35
125.88,35
125.88,35
125.88,35
125.88,35
125.89,35
125.9,35
125.93,35
125.98,35
126,35
126.05,35
126.09,35
126.1,35
126.14,35
126.17,35
126.2,35
126.24,35
126.28,35
126.3,35
126.33,35
126.37,35
126.4,35
126.44,35
126.47,35
126.5,35
126.53,35
126.57,35
126.6,35
126.63,35
126.67,35
126.7,35
126.73,35
126.77,35
126.8,35
126.83,35
126.87,35
126.9,35
126.93,35
126.97,35
127,35
127.03,35
127.07,35
127.1,35
127.13,35
127.16,35
127.2,35
127.23,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.25,35
127.26,35
127.27,35
127.28,35
127.3,35
127.35,35
127.4,35
127.43,35
127.46,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.5,35
127.51,35
127.52,35
127.55,35
127.6,35
127.64,35
127.68,35
127.7,35
127.73,35
127.77,35
127.8,35
127.83,35
127.88,35
127.9,35
127.93,35
127.97,35
128,35
128.03,35
128.07,35
128.1,35
128.13,35
128.17,35
128.2,35
128.23,35
128.27,35
128.3,35
128.33,35
128.37,35
128.4,35
128.43,35
128.47,35
128.5,35
128.53,35
128.57,35
128.6,35
128.63,35
128.67,35
128.7,35
128.73,35
128.77,35
128.8,35
128.83,35
128.86,35
128.9,35
128.9,35
128.92,35
128.96,35
129,35
129.03,35
129.06,35
129.09,35
129.1,35
129.13,35
129.17,35
129.2,35
129.24,35
129.28,35
129.3,35
129.33,35
129.37,35
129.4,35
129.44,35
129.47,35
129.5,35
129.53,35
129.57,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.58,35
129.59,35
129.59,35
129.59,35
129.6,35
129.6,35
129.6,35
129.63,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.67,35
129.68,35
129.7,35
129.73,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.77,35
129.78,35
129.78,35
129.78,35
129.79,35
129.8,35
129.83,35
129.88,35
129.9,35
129.94,35
129.98,35
130,35
130.04,35
130.09,35
130.1,35
130.13,35
130.16,35
130.2,35
130.24,35
130.27,35
130.3,35
130.33,35
130.36,35
130.4,35
130.44,35
130.47,35
130.5,35
130.5,35
130.52,35
130.56,35
130.6,35
130.64,35
130.67,35
130.7,35
130.73,35
130.76,35
130.8,35
130.84,35
130.87,35
130.9,35
130.93,35
130.96,35
131,35
131.04,35
131.07,35
131.1,35
131.1,35
131.12,35
131.17,35
131.2,35
131.24,35
131.27,35
131.3,35
131.33,35
131.37,35
131.4,35
131.43,35
131.47,35
131.5,35
131.53,35
131.57,35
131.6,35
131.63,35
131.67,35
131.7,35
131.73,35
131.77,35
131.8,35
131.83,35
131.87,35
131.9,35
131.93,35
131.97,35
132,35
132.03,35
132.06,35
132.1,35
132.1,35
132.12,35
132.16,35
132.2,35
132.23,35
132.26,35
132.3,35
132.34,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.36,35
132.37,35
132.38,35
132.39,35
132.4,35
132.43,35
132.5,35
132.53,35
132.56,35
132.6,35
132.64,35
132.67,35
132.7,35
132.73,35
132.77,35
132.8,35
132.83,35
132.87,35
132.9,35
132.93,35
132.97,35
133,35
133.03,35
133.07,35
133.1,35
133.13,35
133.17,35
133.2,35
133.23,35
133.27,35
133.3,35
133.33,35
133.37,35
133.4,35
133.43,35
133.47,35
133.5,35
133.53,35
133.56,35
133.6,35
133.6,35
133.62,35
133.66,35
133.7,35
133.74,35
133.77,35
133.8,35
133.83,35
133.86,35
133.9,35
133.94,35
133.97,35
134,35
134,35
134.02,35
134.06,35
134.1,35
134.13,35
134.16,35
134.19,35
134.2,35
134.23,35
134.27,35
134.3,35
134.33,35
134.38,35
134.4,35
134.43,35
134.47,35
134.5,35
134.53,35
134.57,35
134.6,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.61,35
134.62,35
134.62,35
134.62,35
134.62,35
134.63,35
134.65,35
134.69,35
134.7,35
134.75,35
134.8,35
134.83,35
134.86,35
134.9,35
134.94,35
134.97,35
135,35
135.03,35
135.06,35
135.1,35
135.14,35
135.17,35
135.2,35
135.2,35
135.22,35
135.26,35
135.3,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.31,35
135.32,35
135.33,35
135.35,35
135.38,35
135.4,35
135.48,35
135.5,35
135.54,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.55,35
135.56,35
135.56,35
135.57,35
135.58,35
135.6,35
135.65,35
135.68,35
135.7,35
135.74,35
135.78,35
135.8,35
135.84,35
135.88,35
135.9,35
135.93,35
135.97,35
136,35
136.04,35
136.07,35
136.1,35
136.13,35
136.17,35
136.2,35
136.23,35
136.27,35
136.3,35
136.33,35
136.37,35
136.4,35
136.43,35
136.47,35
136.5,35
136.53,35
136.56,35
136.6,35
136.63,35
136.67,35
136.7,35
136.7,35
136.72,35
136.76,35
136.8,35
136.84,35
136.87,35
136.9,35
136.93,35
136.96,35
137,35
137.04,35
137.07,35
137.1,35
137.13,35
137.16,35
137.2,35
137.24,35
137.27,35
137.3,35
137.3,35
137.32,35
137.37,35
137.4,35
137.44,35
137.47,35
137.5,35
137.53,35
137.57,35
137.6,35
137.63,35
137.67,35
137.7,35
137.73,35
137.77,35
137.8,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.82,35
137.83,35
137.84,35
137.86,35
137.9,35
137.9,35
137.92,35
138,35
138.03,35
138.07,35
138.1,35
138.14,35
138.17,35
138.2,35
138.24,35
138.28,35
138.3,35
138.33,35
138.37,35
138.4,35
138.44,35
138.47,35
138.5,35
138.53,35
138.57,35
138.6,35
138.63,35
138.67,35
138.7,35
138.73,35
138.77,35
138.8,35
138.83,35
138.87,35
138.9,35
138.93,35
138.97,35
139,35
139.03,35
139.07,35
139.1,35
139.13,35
139.16,35
139.2,35
139.23,35
139.26,35
139.3,35
139.3,35
139.32,35
139.36,35
139.4,35
139.44,35
139.47,35
139.5,35
139.5,35
139.52,35
139.56,35
139.6,35
139.64,35
139.67,35
139.7,35
139.73,35
139.76,35
139.8,35
139.84,35
139.87,35
139.9,35
139.9,35
139.92,35
139.96,35
140,35
140.03,35
140.06,35
140.1,35
140.14,35
140.17,35
140.2,35
140.2,35
140.22,35
140.26,35
140.3,35
140.34,35
140.37,35
140.4,35
140.43,35
140.46,35
140.5,35
140.54,35
140.57,35
140.6,35
140.63,35
140.66,35
140.7,35
140.74,35
140.77,35
140.8,35
140.8,35
140.82,35
140.86,35
140.9,35
140.94,35
140.97,35
141,35
141,35
141.02,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.04,35
141.05,35
141.05,35
141.05,35
141.05,35
141.05,35
141.06,35
141.07,35
141.09,35
141.1,35
141.16,35
141.2,35
141.23,35
141.26,35
141.29,35
141.3,35
141.33,35
141.37,35
141.4,35
141.43,35
141.48,35
141.5,35
141.53,35
141.57,35
141.6,35
141.63,35
141.67,35
141.7,35
141.73,35
141.77,35
141.8,35
141.83,35
141.87,35
141.9,35
141.93,35
141.97,35
142,35
142.03,35
142.07,35
142.1,35
142.13,35
142.17,35
142.2,35
142.23,35
142.27,35
142.3,35
142.33,35
142.37,35
142.4,35
142.43,35
142.47,35
142.5,35
142.53,35
142.56,35
142.6,35
142.6,35
142.62,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.65,35
142.66,35
142.67,35
142.7,35
142.7,35
142.72,35
142.8,35
142.84,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.87,35
142.88,35
142.9,35
142.9,35
142.92,35
142.98,35
143,35
143.06,35
143.1,35
143.13,35
143.16,35
143.19,35
143.2,35
143.24,35
143.27,35
143.3,35
143.34,35
143.38,35
143.4,35
143.43,35
143.47,35
143.5,35
143.53,35
143.57,35
143.6,35
143.63,35
143.67,35
143.7,35
143.73,35
143.77,35
143.8,35
143.83,35
143.87,35
143.9,35
143.93,35
143.97,35
144,35
144.03,35
144.07,35
144.1,35
144.13,35
144.17,35
144.2,35
144.23,35
144.26,35
144.3,35
144.33,35
144.36,35
144.4,35
144.4,35
144.42,35
144.46,35
144.5,35
144.54,35
144.57,35
144.6,35
144.6,35
144.62,35
144.66,35
144.7,35
144.74,35
144.77,35
144.8,35
144.83,35
144.86,35
144.9,35
144.94,35
144.97,35
145,35
145,35
145.02,35
145.07,35
145.1,35
145.14,35
145.18,35
145.2,35
145.23,35
145.27,35
145.3,35
145.34,35
145.37,35
145.4,35
145.43,35
145.46,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.49,35
145.5,35
145.5,35
145.51,35
145.54,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.56,35
145.57,35
145.58,35
145.6,35
145.6,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.62,35
145.63,35
145.63,35
145.63,35
145.64,35
145.66,35
145.69,35
145.7,35
145.75,35
145.8,35
145.83,35
145.86,35
145.9,35
145.94,35
145.97,35
146,35
146.03,35
146.06,35
146.1,35
146.14,35
146.17,35
146.2,35
146.23,35
146.26,35
146.3,35
146.33,35
146.33,35
146.36,35
146.39,35
146.4,35
146.43,35
146.46,35
146.5,35
146.54,35
146.57,35
146.6,35
146.63,35
146.66,35
146.7,35
146.74,35
146.77,35
146.8,35
146.8,35
146.82,35
146.86,35
146.9,35
146.93,35
146.95,35
146.99,35
147,35
147.05,35
147.08,35
147.1,35
147.14,35
147.18,35
147.18,35
147.18,35
147.2,35
147.22,35
147.25,35
147.29,35
147.3,35
147.34,35
147.38,35
147.4,35
147.43,35
147.47,35
147.5,35
147.54,35
147.57,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.58,35
147.59,35
147.6,35
147.62,35
147.64,35
147.64,35
147.64,35
147.69,35
147.7,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.74,35
147.75,35
147.75,35
147.76,35
147.79,35
147.8,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.82,35
147.83,35
147.85,35
147.88,35
147.9,35
147.96,35
148,35
148.03,35
148.05,35
148.09,35
148.1,35
148.15,35
148.18,35
148.2,35
148.24,35
148.28,35
148.3,35
148.34,35
148.38,35
148.4,35
148.43,35
148.47,35
148.5,35
148.54,35
148.57,35
148.6,35
148.63,35
148.67,35
148.7,35
148.74,35
148.77,35
148.8,35
148.83,35
148.86,35
148.9,35
148.93,35
148.97,35
149,35
149,35
149.02,35
149.06,35
149.1,35
149.13,35
149.16,35
149.19,35
149.2,35
149.24,35
149.28,35
149.3,35
149.33,35
149.37,35
149.4,35
149.44,35
149.47,35
149.5,35
149.53,35
149.57,35
149.6,35
149.64,35
149.67,35
149.7,35
149.73,35
149.77,35
149.8,35
149.83,35
149.87,35
149.9,35
149.93,35
149.96,35
150,35
