timestamp_gnss,timestamp_cam,distance,velocity_imu,velocity_cam,rtk,lat_gnss,long_gnss,lat_cam,long_cam
1762458441.094805,1762540266.9499571,1.204366331204661,23.07792715614862,21.672,False,-22.8143387,-47.0585473,-22.8143481,-47.058541399999996
1762458441.3432972,1762540267.011425,1.7283286211983684,24.19608282824516,25.092,False,-22.8143292,-47.05856,-22.8143448,-47.0585605
1762458441.590514,1762540267.029494,2.085688812513516,25.350866094968673,22.248,False,-22.814319899999997,-47.0585739,-22.8143325,-47.0585588
1762458441.8400195,1762540267.111849,2.3888609174010518,26.54833361916876,24.372,False,-22.8143101,-47.058589,-22.8143313,-47.0585847
1762458442.3419409,1762540267.2322836,0.6473823360719447,29.537594937949546,25.02,False,-22.8142894,-47.0586213,-22.8142951,-47.0586199
1762458442.8459802,1762540267.329914,0.7395660761833546,31.16789475430429,25.848,False,-22.8142665,-47.058656,-22.814273099999998,-47.0586549
1762458443.3410335,1762540267.431381,0.7895413831227082,32.644954089213904,25.992,False,-22.8142408,-47.0586911,-22.814247899999998,-47.058690399999996
1762458443.8441658,1762540267.5345953,0.8311314956796195,34.525057896885386,26.928,False,-22.8142122,-47.0587261,-22.8142197,-47.0587258
1762458444.3401544,1762540267.6315353,0.8640270761503013,36.03500641323046,28.980000000000004,False,-22.8141826,-47.058761999999994,-22.814190399999998,-47.0587618
1762458444.595802,1762540267.7102058,2.6068663307447313,37.443544537766265,31.14,False,-22.8141684,-47.0587813,-22.8141881,-47.0587952
1762458445.0914235,1762540267.7778637,2.3799629771966764,38.770957163287,32.148,False,-22.814142399999998,-47.0588238,-22.8141633,-47.0588184
1762458445.3392973,1762540267.8303535,1.0589579809202943,39.92830865119798,33.300000000000004,False,-22.814131099999997,-47.0588471,-22.8141404,-47.058844699999995
1762458445.5876708,1762540267.8942502,2.6479939020553216,40.90916841512678,35.1,False,-22.814121099999998,-47.0588719,-22.814145,-47.058872699999995
1762458446.0902996,1762540267.97183,2.856700623936225,41.90630093975592,35.424,False,-22.8141043,-47.0589253,-22.8141273,-47.0589127
1762458446.338775,1762540268.0363908,1.3240476202111078,42.01995746521291,35.028000000000006,False,-22.8140964,-47.0589527,-22.8141073,-47.0589474
1762458446.8416152,1762540268.131388,1.3170374087364842,40.06276588177351,34.596,False,-22.814080999999998,-47.0590076,-22.8140917,-47.059002
1762458447.097181,1762540268.1936328,2.8947516607953863,38.34012319035321,32.004000000000005,False,-22.814072799999998,-47.059033799999995,-22.814098299999998,-47.0590276
1762458447.3379722,1762540268.2499354,1.3425831351344104,36.487376352877185,30.564,False,-22.8140646,-47.059059,-22.8140765,-47.0590615
1762458447.833826,1762540268.3294842,1.184531500447473,33.54390947647418,28.296000000000003,False,-22.8140479,-47.0591059,-22.8140572,-47.059100199999996
1762458448.089789,1762540268.4124296,2.4933944387633034,29.7861882213474,25.488,False,-22.814039599999997,-47.059126899999995,-22.814062099999997,-47.0591278
1762458448.3439207,1762540268.4489963,0.9764692578109185,27.904880178751924,23.58,False,-22.814031399999998,-47.0591466,-22.814040199999997,-47.0591472
1762458448.5919607,1762540268.5111318,2.115186002171498,24.904546684772157,21.564,False,-22.8140236,-47.0591644,-22.814042699999998,-47.0591645
1762458448.8394775,1762540268.5491164,0.7586888531020264,23.130445565115245,19.476000000000003,False,-22.8140163,-47.0591805,-22.8140231,-47.0591796
1762458449.3368218,1762540268.633017,0.8841949822211382,19.81646840812055,16.56,False,-22.8140032,-47.0592081,-22.8140081,-47.0592013
1762458449.5839386,1762540268.6890974,1.4580494676127653,19.470653424761142,14.616,False,-22.8139975,-47.0592198,-22.8140093,-47.0592135
1762458450.3418534,1762540268.8330898,0.8488766344824203,19.667083658326355,14.364,False,-22.8139811,-47.0592526,-22.8139847,-47.0592453
1762458451.0933309,1762540268.9715703,1.651973375487384,23.22109700656067,16.344,False,-22.813962699999998,-47.0592885,-22.8139735,-47.0592774
1762458451.3416586,1762540269.0564063,0.5704134524355159,25.90574052692982,18.612000000000002,False,-22.813955999999997,-47.0593017,-22.813960599999998,-47.0592992
1762458451.8371565,1762540269.1332827,0.9735606087550143,28.886502194115064,20.88,False,-22.813941,-47.0593317,-22.813945999999998,-47.059323899999995
1762458452.0924425,1762540269.1904385,1.7752470312300888,30.853787262296677,23.003999999999998,False,-22.8139328,-47.0593486,-22.813947799999998,-47.0593425
1762458452.588063,1762540269.272407,2.242136269409055,33.415960998464556,25.488,False,-22.8139155,-47.0593857,-22.813931699999998,-47.059372599999996
1762458452.8435712,1762540269.3344853,1.0992233448109203,35.410147860538004,27.396,False,-22.813906499999998,-47.059405899999994,-22.8139132,-47.059397999999995
1762458453.339198,1762540269.4118502,3.934456497635381,38.14924645537489,29.664,False,-22.8138878,-47.05945,-22.813917699999998,-47.0594293
1762458453.5938885,1762540269.4922154,2.4512129261372086,40.77792505794823,32.004000000000005,False,-22.8138781,-47.0594738,-22.813899499999998,-47.0594677
1762458453.8436325,1762540269.5525155,1.1057210574042702,42.597720635298415,33.66,False,-22.813868199999998,-47.0594988,-22.8138781,-47.059500199999995
1762458454.3386726,1762540269.6333592,1.3109007610850965,44.718098765349076,36.072,False,-22.813848,-47.0595523,-22.8138573,-47.0595444
1762458454.5876255,1762540269.7110858,3.0983359603435443,46.48394923325456,37.440000000000005,False,-22.8138376,-47.059580399999994,-22.813865399999997,-47.0595838
1762458454.8416011,1762540269.7503483,1.3497117182993115,47.17931467601303,38.124,False,-22.8138273,-47.0596093,-22.813839299999998,-47.0596116
1762458455.3380103,1762540269.8324957,1.4235883361245074,48.580255531278844,39.852000000000004,False,-22.8138071,-47.0596695,-22.8138176,-47.0596615
1762458455.8411448,1762540269.9143941,5.349420471818583,49.64318971924057,41.076,False,-22.813788,-47.0597326,-22.8138285,-47.0597042
1762458456.096355,1762540269.951139,3.976529113641778,50.14377809857163,41.472,False,-22.8137789,-47.0597652,-22.8138015,-47.0597351
